P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_20_winners,k_20_num_winners,k_20_util,k_20_egal,k_20_nash,k_20_comp,k_21_winners,k_21_num_winners,k_21_util,k_21_egal,k_21_nash,k_21_comp,k_22_winners,k_22_num_winners,k_22_util,k_22_egal,k_22_nash,k_22_comp,k_23_winners,k_23_num_winners,k_23_util,k_23_egal,k_23_nash,k_23_comp,k_24_winners,k_24_num_winners,k_24_util,k_24_egal,k_24_nash,k_24_comp,k_25_winners,k_25_num_winners,k_25_util,k_25_egal,k_25_nash,k_25_comp,k_26_winners,k_26_num_winners,k_26_util,k_26_egal,k_26_nash,k_26_comp,k_27_winners,k_27_num_winners,k_27_util,k_27_egal,k_27_nash,k_27_comp,k_28_winners,k_28_num_winners,k_28_util,k_28_egal,k_28_nash,k_28_comp,k_29_winners,k_29_num_winners,k_29_util,k_29_egal,k_29_nash,k_29_comp
30,10,500,40,15,25,1,2.0,22,19,17,22,18,24,24,18,24,21,21,21,16,23,17,18,24,19,23,24,24,18,22,19,18,20,20,24,20,19,8 12,2,0.07016618790229419,0.01371995100164281,-2.7019761586240527,2.224,8 12,2,0.07016618790229419,0.01371995100164281,-2.7019761586240527,2.224,24 17,2,0.07547529081208496,0.028710581411894635,-2.6184783777631293,6.146,24 17,2,0.07547529081208496,0.028710581411894635,-2.6184783777631293,6.146,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,1 23,2,0.07555614091998367,0.026708550418428234,-2.613993102530104,5.168,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,19 12,2,0.06924276134005922,0.020201311779221874,-2.707114232823088,2.128,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,17 1,2,0.07572374781167637,0.022923205982028554,-2.6161283057901406,5.7,8 12,2,0.07016618790229419,0.01371995100164281,-2.7019761586240527,2.224,1 23,2,0.07555614091998367,0.026708550418428234,-2.613993102530104,5.168,1 23,2,0.07555614091998367,0.026708550418428234,-2.613993102530104,5.168,1 23,2,0.07555614091998367,0.026708550418428234,-2.613993102530104,5.168,17 23,2,0.07667507284397801,0.021859980054552197,-2.598662536309879,5.928,1 23,2,0.07555614091998367,0.026708550418428234,-2.613993102530104,5.168,1 23,2,0.07555614091998367,0.026708550418428234,-2.613993102530104,5.168,14 23,2,0.07442276582325022,0.02013312260279791,-2.628818873377251,5.384,14 23,2,0.07442276582325022,0.02013312260279791,-2.628818873377251,5.384
30,10,500,40,15,25,1,2.0,18,20,15,22,16,15,22,16,18,22,22,24,21,20,21,15,24,15,21,16,24,22,21,16,15,19,16,18,18,21,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,11 15,2,0.0793652304172388,0.028486481265505546,-2.5645516977337226,5.286,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,22 15,2,0.07969091616997764,0.023282630156718595,-2.5567447136563826,5.844,11 23,2,0.07622140170736337,0.030371519374364678,-2.600935759309863,4.336
30,10,500,40,15,25,1,2.0,15,20,22,18,19,18,19,15,20,19,21,22,22,23,20,24,19,15,24,22,15,24,19,22,16,21,23,17,15,16,0 26,2,0.07341056552780573,0.012428354046957791,-2.653873390075024,3.96,4 14,2,0.07808954830423406,0.020996995282704246,-2.586940221939959,5.314,0 26,2,0.07341056552780573,0.012428354046957791,-2.653873390075024,3.96,0 26,2,0.07341056552780573,0.012428354046957791,-2.653873390075024,3.96,14 6,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,0 26,2,0.07341056552780573,0.012428354046957791,-2.653873390075024,3.96,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,14 6,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,16 14,2,0.07869322921565697,0.019773743238874843,-2.577398110956804,5.352,6 14,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,14 6,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,14 6,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,14 6,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,14 6,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,6 14,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,6 14,2,0.0788620115487629,0.02046478941261051,-2.5727745363267367,5.466,4 6,2,0.07737125922282416,0.023108485015697903,-2.5920679167853224,4.94,4 14,2,0.07808954830423406,0.020996995282704246,-2.586940221939959,5.314,4 14,2,0.07808954830423406,0.020996995282704246,-2.586940221939959,5.314,16 4,2,0.07720247688971821,0.017932647317149795,-2.595410964823802,4.826,16 4,2,0.07720247688971821,0.017932647317149795,-2.595410964823802,4.826
30,10,500,40,15,25,1,2.0,21,23,22,20,16,15,16,17,20,21,23,17,16,19,22,19,17,24,18,16,21,23,23,19,16,18,23,22,17,15,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,9 18,2,0.0803067623649286,0.0313265113737097,-2.5495760923074515,5.652,9 18,2,0.0803067623649286,0.0313265113737097,-2.5495760923074515,5.652,9 18,2,0.0803067623649286,0.0313265113737097,-2.5495760923074515,5.652,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,22 6,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,18 6,2,0.08077993139903705,0.03356077569022129,-2.5415632663573002,6.172,6 22,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,22 6,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,22 6,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,22 6,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,22 6,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,22 6,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,22 6,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,22 6,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,6 22,2,0.08014092733623417,0.029381741538599723,-2.5517645542607763,5.294,9 18,2,0.0803067623649286,0.0313265113737097,-2.5495760923074515,5.652,18 19,2,0.07909182215013057,0.017476737242623646,-2.5707332262744105,5.596
30,10,500,40,15,25,1,2.0,17,22,16,18,17,24,22,18,18,21,21,18,23,15,17,24,21,21,18,21,21,19,20,24,18,16,22,21,17,21,16 3,2,0.07857192793482307,0.019585539307662218,-2.5799813669065377,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,17 3,2,0.07828223563433301,0.028037718644786266,-2.581382016262275,5.328,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,16 3,2,0.07857192793482307,0.019585539307662218,-2.5799813669065377,5.412,16 3,2,0.07857192793482307,0.019585539307662218,-2.5799813669065377,5.412,26 3,2,0.07771244693205409,0.026059031594742196,-2.5865682410267246,5.26,26 3,2,0.07771244693205409,0.026059031594742196,-2.5865682410267246,5.26,26 3,2,0.07771244693205409,0.026059031594742196,-2.5865682410267246,5.26,26 18,2,0.07671017200780836,0.02230588778001111,-2.599575402439247,4.936,26 3,2,0.07771244693205409,0.026059031594742196,-2.5865682410267246,5.26,17 3,2,0.07828223563433301,0.028037718644786266,-2.581382016262275,5.328,17 3,2,0.07828223563433301,0.028037718644786266,-2.581382016262275,5.328,16 3,2,0.07857192793482307,0.019585539307662218,-2.5799813669065377,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,10 3,2,0.07825327777353827,0.024457958169992362,-2.5801264967575546,5.412,18 3,2,0.07754742855795213,0.024374175930634807,-2.5854957881914418,5.796,17 3,2,0.07828223563433301,0.028037718644786266,-2.581382016262275,5.328,17 3,2,0.07828223563433301,0.028037718644786266,-2.581382016262275,5.328,17 3,2,0.07828223563433301,0.028037718644786266,-2.581382016262275,5.328,17 18,2,0.07727996071008726,0.019123159765153136,-2.5899453152079723,5.004,18 3,2,0.07754742855795213,0.024374175930634807,-2.5854957881914418,5.796
30,10,500,40,15,25,1,2.0,19,15,24,21,22,20,23,15,22,23,15,18,17,18,21,20,19,19,24,20,15,15,21,19,23,17,17,17,24,15,10 2,2,0.07914997617895196,0.028325562194059774,-2.5681547386764216,4.746,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,2 10,2,0.07914997617895196,0.028325562194059774,-2.5681547386764216,4.746,2 10,2,0.07914997617895196,0.028325562194059774,-2.5681547386764216,4.746,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,9 29,2,0.07947113840433971,0.018487058589691237,-2.563639623737934,5.014,9 29,2,0.07947113840433971,0.018487058589691237,-2.563639623737934,5.014,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,2 10,2,0.07914997617895196,0.028325562194059774,-2.5681547386764216,4.746,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,2 10,2,0.07914997617895196,0.028325562194059774,-2.5681547386764216,4.746,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,2 29,2,0.07997671031079905,0.023472059263048024,-2.557263217995357,5.016,10 29,2,0.07980528984570834,0.026310951115742255,-2.560159807294289,5.25,10 2,2,0.07914997617895196,0.028325562194059774,-2.5681547386764216,4.746,1 5,2,0.07500032813614431,0.02025033109379608,-2.6239990951637857,4.19
30,10,500,40,15,25,1,2.0,22,23,16,17,22,22,16,24,24,17,18,24,17,23,19,18,19,22,21,16,20,20,17,17,21,23,23,15,23,19,19 23,2,0.07721679625542205,0.03317033558473192,-2.5910590636038684,5.918,18 23,2,0.07650959151329943,0.015209782764722655,-2.6083413864131613,4.996,18 19,2,0.07667764035145862,0.01181748113483809,-2.6044113615576348,5.542,18 19,2,0.07667764035145862,0.01181748113483809,-2.6044113615576348,5.542,18 19,2,0.07667764035145862,0.01181748113483809,-2.6044113615576348,5.542,18 19,2,0.07667764035145862,0.01181748113483809,-2.6044113615576348,5.542,19 23,2,0.07721679625542205,0.03317033558473192,-2.5910590636038684,5.918,18 23,2,0.07650959151329943,0.015209782764722655,-2.6083413864131613,4.996,21 23,2,0.07692171691972689,0.026607255534675252,-2.593655651230457,4.886,21 23,2,0.07692171691972689,0.026607255534675252,-2.593655651230457,4.886,21 23,2,0.07692171691972689,0.026607255534675252,-2.593655651230457,4.886,19 21,2,0.07708976575788608,0.014697996853540559,-2.5995926339025393,5.432,29 23,2,0.07663808306280984,0.03013931925075663,-2.6011843980733564,4.814,29 23,2,0.07663808306280984,0.03013931925075663,-2.6011843980733564,4.814,19 29,2,0.07680613190096904,0.020316050015917925,-2.598809451743621,5.36,19 29,2,0.07680613190096904,0.020316050015917925,-2.598809451743621,5.36,19 29,2,0.07680613190096904,0.020316050015917925,-2.598809451743621,5.36,19 29,2,0.07680613190096904,0.020316050015917925,-2.598809451743621,5.36,29 21,2,0.07651105256527385,0.01682153068819725,-2.6031128725831856,4.328,19 29,2,0.07680613190096904,0.020316050015917925,-2.598809451743621,5.36,21 29,2,0.07651105256527385,0.01682153068819725,-2.6031128725831856,4.328,21 29,2,0.07651105256527385,0.01682153068819725,-2.6031128725831856,4.328,21 29,2,0.07651105256527385,0.01682153068819725,-2.6031128725831856,4.328,19 29,2,0.07680613190096904,0.020316050015917925,-2.598809451743621,5.36,21 23,2,0.07692171691972689,0.026607255534675252,-2.593655651230457,4.886,21 29,2,0.07651105256527385,0.01682153068819725,-2.6031128725831856,4.328,21 29,2,0.07651105256527385,0.01682153068819725,-2.6031128725831856,4.328,21 23,2,0.07692171691972689,0.026607255534675252,-2.593655651230457,4.886,19 21,2,0.07708976575788608,0.014697996853540559,-2.5995926339025393,5.432
30,10,500,40,15,25,1,2.0,16,23,19,23,24,19,19,15,22,20,23,21,22,24,15,21,15,21,19,15,22,20,20,17,19,21,20,19,18,19,10 7,2,0.07447698816179026,0.01921209637704338,-2.63215308806949,3.742,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,1 19,2,0.07916388988387925,0.03110779481816226,-2.5634409327439194,3.956,1 19,2,0.07916388988387925,0.03110779481816226,-2.5634409327439194,3.956,1 19,2,0.07916388988387925,0.03110779481816226,-2.5634409327439194,3.956,1 19,2,0.07916388988387925,0.03110779481816226,-2.5634409327439194,3.956,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,18 19,2,0.07907696325608075,0.014249857805498749,-2.5632567121301717,5.61,18 19,2,0.07907696325608075,0.014249857805498749,-2.5632567121301717,5.61,1 19,2,0.07916388988387925,0.03110779481816226,-2.5634409327439194,3.956,18 19,2,0.07907696325608075,0.014249857805498749,-2.5632567121301717,5.61,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,18 19,2,0.07907696325608075,0.014249857805498749,-2.5632567121301717,5.61,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462,10 19,2,0.07974420312567601,0.030479823288048987,-2.5571627166336084,4.462
30,10,500,40,15,25,1,2.0,20,16,21,15,19,23,22,18,24,18,20,17,19,16,19,24,15,16,15,18,19,15,15,17,18,15,18,20,24,18,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 3,2,0.07759287493067657,0.018958364479030775,-2.5878932167699786,4.518,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,26 10,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588,10 26,2,0.07916447345856455,0.022483929543455926,-2.5647211761451554,4.588
30,10,500,40,15,25,1,2.0,20,17,18,16,23,22,17,24,20,20,15,24,22,24,18,24,22,23,21,15,19,18,17,15,16,18,23,18,22,20,24 15,2,0.07787862322954797,0.017671698646010155,-2.582352107625904,4.384,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 15,2,0.07787862322954797,0.017671698646010155,-2.582352107625904,4.384,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,3 5,2,0.07780872477428012,0.018791772104458794,-2.586350782137932,5.324,3 5,2,0.07780872477428012,0.018791772104458794,-2.586350782137932,5.324,3 5,2,0.07780872477428012,0.018791772104458794,-2.586350782137932,5.324,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,24 5,2,0.0784499973843372,0.022716178638720178,-2.578348629173993,5.452,17 3,2,0.07676356254358899,0.01639977764344353,-2.5953639751713453,3.874,17 3,2,0.07676356254358899,0.01639977764344353,-2.5953639751713453,3.874,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,24 17,2,0.07740483515364607,0.015458154759132897,-2.587700017468418,4.002,16 24,2,0.07608517419532015,0.02597262242704566,-2.607740913901703,4.22
