P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp
20,10,500,40,15,25,1,2.0,24,22,20,21,23,19,22,22,17,15,20,15,15,17,23,15,17,21,15,18,1 13,2,0.11446227353947888,0.0196667636307908,-2.211905020948876,6.64,1 13,2,0.11446227353947888,0.0196667636307908,-2.211905020948876,6.64,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,10 13,2,0.11583077070239149,0.0362820525756882,-2.1957580943038546,6.884,8 13,2,0.1144966371993072,0.018538582200667546,-2.20810892777934,6.698,8 13,2,0.1144966371993072,0.018538582200667546,-2.20810892777934,6.698,8 10,2,0.11453134350423101,0.03344687137979671,-2.201350947487779,6.374,8 10,2,0.11453134350423101,0.03344687137979671,-2.201350947487779,6.374,8 10,2,0.11453134350423101,0.03344687137979671,-2.201350947487779,6.374,13 15,2,0.11405306845179444,0.02751934940145331,-2.2072320807680654,6.664,8 13,2,0.1144966371993072,0.018538582200667546,-2.20810892777934,6.698,8 1,2,0.11316284634131842,0.025434905700248756,-2.2243621355399372,6.13
20,10,500,40,15,25,1,2.0,23,19,20,15,20,21,16,21,18,15,24,23,23,23,20,16,16,21,18,24,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,17 6,2,0.11562649240142363,0.03572148707233969,-2.1926843100513533,6.784,17 6,2,0.11562649240142363,0.03572148707233969,-2.1926843100513533,6.784,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574,17 6,2,0.11562649240142363,0.03572148707233969,-2.1926843100513533,6.784,0 6,2,0.11806528775701323,0.03354517339591117,-2.1747416826637527,7.574
20,10,500,40,15,25,1,2.0,20,18,20,17,15,24,16,19,21,24,16,15,20,15,22,22,17,24,23,23,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,4 7,2,0.1219618846468677,0.018182515818294026,-2.1388644397412673,6.816,4 7,2,0.1219618846468677,0.018182515818294026,-2.1388644397412673,6.816,4 7,2,0.1219618846468677,0.018182515818294026,-2.1388644397412673,6.816,4 7,2,0.1219618846468677,0.018182515818294026,-2.1388644397412673,6.816,6 7,2,0.12368964820103694,0.02743316722887032,-2.1247669448760167,7.498,13 7,2,0.12108600461988289,0.0458261202289916,-2.1389438713651945,6.336
20,10,500,40,15,25,1,2.0,19,21,17,20,23,20,15,15,17,19,23,18,19,24,24,16,21,17,20,17,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,0 16,2,0.11557911685834278,0.02766545664306897,-2.1955401189030552,6.688,0 16,2,0.11557911685834278,0.02766545664306897,-2.1955401189030552,6.688,0 16,2,0.11557911685834278,0.02766545664306897,-2.1955401189030552,6.688,0 11,2,0.11550614283158094,0.019965287749187308,-2.194070147123667,6.556,0 11,2,0.11550614283158094,0.019965287749187308,-2.194070147123667,6.556,0 11,2,0.11550614283158094,0.019965287749187308,-2.194070147123667,6.556,0 11,2,0.11550614283158094,0.019965287749187308,-2.194070147123667,6.556,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,14 7,2,0.11254570041754537,0.034300325062341076,-2.2217379195965776,3.948,0 11,2,0.11550614283158094,0.019965287749187308,-2.194070147123667,6.556
20,10,500,40,15,25,1,2.0,19,21,17,15,19,15,20,16,15,23,21,22,15,18,16,23,19,22,18,22,17 7,2,0.11844166900625162,0.0363913605861757,-2.165372479060458,6.176,14 7,2,0.11885925108343556,0.023506369484313346,-2.1701445284361354,6.848,14 7,2,0.11885925108343556,0.023506369484313346,-2.1701445284361354,6.848,0 14,2,0.11918101952437976,0.04148967934285163,-2.163509837508905,6.908,0 14,2,0.11918101952437976,0.04148967934285163,-2.163509837508905,6.908,0 14,2,0.11918101952437976,0.04148967934285163,-2.163509837508905,6.908,0 14,2,0.11918101952437976,0.04148967934285163,-2.163509837508905,6.908,14 7,2,0.11885925108343556,0.023506369484313346,-2.1701445284361354,6.848,14 7,2,0.11885925108343556,0.023506369484313346,-2.1701445284361354,6.848,14 7,2,0.11885925108343556,0.023506369484313346,-2.1701445284361354,6.848,14 7,2,0.11885925108343556,0.023506369484313346,-2.1701445284361354,6.848,17 14,2,0.11922232573211972,0.025858833498056753,-2.160870977508527,6.304,17 14,2,0.11922232573211972,0.025858833498056753,-2.160870977508527,6.304,17 14,2,0.11922232573211972,0.025858833498056753,-2.160870977508527,6.304,17 14,2,0.11922232573211972,0.025858833498056753,-2.160870977508527,6.304,17 14,2,0.11922232573211972,0.025858833498056753,-2.160870977508527,6.304,17 7,2,0.11844166900625162,0.0363913605861757,-2.165372479060458,6.176,0 7,2,0.1184003627985117,0.019144833140943604,-2.1738692496415624,6.78,0 14,2,0.11918101952437976,0.04148967934285163,-2.163509837508905,6.908
20,10,500,40,15,25,1,2.0,20,18,22,23,23,20,20,18,19,21,17,17,21,21,19,16,16,18,22,15,11 12,2,0.1148300023368007,0.032204678519464736,-2.20014692307233,6.136,0 15,2,0.11838705824752045,0.039899649692818326,-2.1715230025960843,6.76,0 7,2,0.11834087814006669,0.026031600463613226,-2.167682054646959,6.892,0 15,2,0.11838705824752045,0.039899649692818326,-2.1715230025960843,6.76,0 15,2,0.11838705824752045,0.039899649692818326,-2.1715230025960843,6.76,0 15,2,0.11838705824752045,0.039899649692818326,-2.1715230025960843,6.76,0 15,2,0.11838705824752045,0.039899649692818326,-2.1715230025960843,6.76,0 7,2,0.11834087814006669,0.026031600463613226,-2.167682054646959,6.892,0 7,2,0.11834087814006669,0.026031600463613226,-2.167682054646959,6.892,0 7,2,0.11834087814006669,0.026031600463613226,-2.167682054646959,6.892,0 11,2,0.11776195859668112,0.022265568536920168,-2.178577688813186,6.596,0 7,2,0.11834087814006669,0.026031600463613226,-2.167682054646959,6.892,0 11,2,0.11776195859668112,0.022265568536920168,-2.178577688813186,6.596,0 11,2,0.11776195859668112,0.022265568536920168,-2.178577688813186,6.596,0 11,2,0.11776195859668112,0.022265568536920168,-2.178577688813186,6.596,11 15,2,0.11644529252058013,0.032810842509968074,-2.1867451940325218,6.556,0 11,2,0.11776195859668112,0.022265568536920168,-2.178577688813186,6.596,13 15,2,0.1166254919447316,0.024655949196087122,-2.1896399333989223,6.048,11 7,2,0.11639911241312638,0.026330115896175704,-2.186609543184306,6.688
20,10,500,40,15,25,1,2.0,21,21,15,15,17,18,18,23,15,23,24,18,22,19,23,22,21,19,15,22,8 15,2,0.12009279324553404,0.030862104944852045,-2.155135894675257,7.084,8 15,2,0.12009279324553404,0.030862104944852045,-2.155135894675257,7.084,8 15,2,0.12009279324553404,0.030862104944852045,-2.155135894675257,7.084,8 15,2,0.12009279324553404,0.030862104944852045,-2.155135894675257,7.084,8 15,2,0.12009279324553404,0.030862104944852045,-2.155135894675257,7.084,8 15,2,0.12009279324553404,0.030862104944852045,-2.155135894675257,7.084,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744,0 8,2,0.12025770146646837,0.03420520762098392,-2.1494594275590893,6.744
20,10,500,40,15,25,1,2.0,24,17,17,22,16,23,23,22,18,21,19,17,20,23,23,17,22,18,16,20,11 6,2,0.10773998393740601,0.022771417530580575,-2.2671352395705098,5.49,5 15,2,0.1064412161676887,0.0229653218654643,-2.289491006816695,5.308,5 15,2,0.1064412161676887,0.0229653218654643,-2.289491006816695,5.308,11 6,2,0.10773998393740601,0.022771417530580575,-2.2671352395705098,5.49,11 6,2,0.10773998393740601,0.022771417530580575,-2.2671352395705098,5.49,11 6,2,0.10773998393740601,0.022771417530580575,-2.2671352395705098,5.49,11 6,2,0.10773998393740601,0.022771417530580575,-2.2671352395705098,5.49,6 15,2,0.1078126032721613,0.023811274625096926,-2.2700904914061,5.354,6 15,2,0.1078126032721613,0.023811274625096926,-2.2700904914061,5.354,6 15,2,0.1078126032721613,0.023811274625096926,-2.2700904914061,5.354,6 15,2,0.1078126032721613,0.023811274625096926,-2.2700904914061,5.354,6 15,2,0.1078126032721613,0.023811274625096926,-2.2700904914061,5.354,6 15,2,0.1078126032721613,0.023811274625096926,-2.2700904914061,5.354,0 18,2,0.10257844097856243,0.03599348672807217,-2.3204809662932315,3.152,0 18,2,0.10257844097856243,0.03599348672807217,-2.3204809662932315,3.152,0 18,2,0.10257844097856243,0.03599348672807217,-2.3204809662932315,3.152,0 18,2,0.10257844097856243,0.03599348672807217,-2.3204809662932315,3.152,0 4,2,0.1007370521816612,0.02175249435845853,-2.337855241443528,2.672,0 4,2,0.1007370521816612,0.02175249435845853,-2.337855241443528,2.672
20,10,500,40,15,25,1,2.0,17,16,19,24,21,16,16,21,20,23,19,23,15,24,17,23,23,21,24,21,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754,10 6,2,0.12001100140596278,0.04125359987629701,-2.156813582984114,7.754
20,10,500,40,15,25,1,2.0,16,19,22,18,21,20,24,16,16,17,16,19,23,15,17,18,24,16,21,19,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,0 1,2,0.11652054725763213,0.032425880249918985,-2.1867783261115066,6.66,1 11,2,0.11527591665337467,0.03910572155918726,-2.195227637713845,6.118,1 11,2,0.11527591665337467,0.03910572155918726,-2.195227637713845,6.118,1 13,2,0.11330609844228676,0.017916559634903725,-2.2128614820433468,5.428,1 11,2,0.11527591665337467,0.03910572155918726,-2.195227637713845,6.118,1 11,2,0.11527591665337467,0.03910572155918726,-2.195227637713845,6.118
20,10,500,40,15,25,1,2.0,18,22,19,23,18,24,15,19,22,21,16,16,23,23,21,16,18,21,18,15,16 1,2,0.11423208063953812,0.022702205741216733,-2.204890554585276,6.476,16 17,2,0.1144372071422025,0.019063330082993636,-2.2064791428160895,6.552,16 14,2,0.11307270240909124,0.031117775659805835,-2.2124495413974867,6.132,16 17,2,0.1144372071422025,0.019063330082993636,-2.2064791428160895,6.552,16 17,2,0.1144372071422025,0.019063330082993636,-2.2064791428160895,6.552,17 18,2,0.1142272050663561,0.026470671510364085,-2.2099282605172075,5.976,16 17,2,0.1144372071422025,0.019063330082993636,-2.2064791428160895,6.552,17 18,2,0.1142272050663561,0.026470671510364085,-2.2099282605172075,5.976,1 18,2,0.1140220785636917,0.02927012749430035,-2.210070279095657,5.9,1 18,2,0.1140220785636917,0.02927012749430035,-2.210070279095657,5.9,16 17,2,0.1144372071422025,0.019063330082993636,-2.2064791428160895,6.552,16 1,2,0.11423208063953812,0.022702205741216733,-2.204890554585276,6.476,16 1,2,0.11423208063953812,0.022702205741216733,-2.204890554585276,6.476,16 1,2,0.11423208063953812,0.022702205741216733,-2.204890554585276,6.476,16 1,2,0.11423208063953812,0.022702205741216733,-2.204890554585276,6.476,16 1,2,0.11423208063953812,0.022702205741216733,-2.204890554585276,6.476,19 13,2,0.11194252439093816,0.027522317158015716,-2.227871659827197,4.588,16 19,2,0.11137103893490063,0.027684464100485803,-2.2322371900232483,6.138,16 19,2,0.11137103893490063,0.027684464100485803,-2.2322371900232483,6.138
20,10,500,40,15,25,1,2.0,21,21,16,20,22,17,17,17,24,20,21,18,18,16,20,21,23,23,19,17,4 7,2,0.11880281466709673,0.030223228560852827,-2.163940028823476,7.804,1 7,2,0.12062608876945993,0.021041985536169212,-2.1509000646348833,7.972,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616,1 7,2,0.12062608876945993,0.021041985536169212,-2.1509000646348833,7.972,1 7,2,0.12062608876945993,0.021041985536169212,-2.1509000646348833,7.972,1 7,2,0.12062608876945993,0.021041985536169212,-2.1509000646348833,7.972,1 7,2,0.12062608876945993,0.021041985536169212,-2.1509000646348833,7.972,1 7,2,0.12062608876945993,0.021041985536169212,-2.1509000646348833,7.972,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616,1 7,2,0.12062608876945993,0.021041985536169212,-2.1509000646348833,7.972,4 7,2,0.11880281466709673,0.030223228560852827,-2.163940028823476,7.804,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616,1 7,2,0.12062608876945993,0.021041985536169212,-2.1509000646348833,7.972,8 2,2,0.11229963240672396,0.03370336110757304,-2.2243724013931576,3.616
20,10,500,40,15,25,1,2.0,21,22,17,16,18,21,16,21,21,18,17,22,17,16,21,22,18,18,15,21,4 7,2,0.11542665774241692,0.03588883541302607,-2.195667539409587,6.864,4 6,2,0.11669852797132381,0.02673184237054304,-2.187391166994596,6.868,3 4,2,0.11608715970256517,0.015689069116771957,-2.1944485641506106,6.516,3 4,2,0.11608715970256517,0.015689069116771957,-2.1944485641506106,6.516,3 4,2,0.11608715970256517,0.015689069116771957,-2.1944485641506106,6.516,4 6,2,0.11669852797132381,0.02673184237054304,-2.187391166994596,6.868,4 6,2,0.11669852797132381,0.02673184237054304,-2.187391166994596,6.868,4 6,2,0.11669852797132381,0.02673184237054304,-2.187391166994596,6.868,4 6,2,0.11669852797132381,0.02673184237054304,-2.187391166994596,6.868,4 6,2,0.11669852797132381,0.02673184237054304,-2.187391166994596,6.868,4 6,2,0.11669852797132381,0.02673184237054304,-2.187391166994596,6.868,4 6,2,0.11669852797132381,0.02673184237054304,-2.187391166994596,6.868,6 7,2,0.11524614770584883,0.019680531424327057,-2.1989883247815234,5.884,6 7,2,0.11524614770584883,0.019680531424327057,-2.1989883247815234,5.884,6 7,2,0.11524614770584883,0.019680531424327057,-2.1989883247815234,5.884,3 6,2,0.11590664966599706,0.02757140044088907,-2.1926457373423154,5.536,3 6,2,0.11590664966599706,0.02757140044088907,-2.1926457373423154,5.536,6 7,2,0.11524614770584883,0.019680531424327057,-2.1989883247815234,5.884,3 7,2,0.1146347794370902,0.0287641688815969,-2.203808175519719,5.532
20,10,500,40,15,25,1,2.0,22,16,17,15,17,17,19,21,21,23,20,17,24,19,15,15,17,23,18,17,8 4,2,0.1178339211669745,0.04412138985795752,-2.1697069205415755,6.832,8 4,2,0.1178339211669745,0.04412138985795752,-2.1697069205415755,6.832,8 15,2,0.11801432693451634,0.029793354167151558,-2.175864766219286,6.468,8 4,2,0.1178339211669745,0.04412138985795752,-2.1697069205415755,6.832,8 4,2,0.1178339211669745,0.04412138985795752,-2.1697069205415755,6.832,8 3,2,0.11817487526530411,0.038728534112255505,-2.1671768557369577,6.228,8 3,2,0.11817487526530411,0.038728534112255505,-2.1671768557369577,6.228,8 15,2,0.11801432693451634,0.029793354167151558,-2.175864766219286,6.468,8 3,2,0.11817487526530411,0.038728534112255505,-2.1671768557369577,6.228,8 3,2,0.11817487526530411,0.038728534112255505,-2.1671768557369577,6.228,8 3,2,0.11817487526530411,0.038728534112255505,-2.1671768557369577,6.228,8 3,2,0.11817487526530411,0.038728534112255505,-2.1671768557369577,6.228,8 18,2,0.11744786118331642,0.018957804858012413,-2.1750152049494655,6.114,8 18,2,0.11744786118331642,0.018957804858012413,-2.1750152049494655,6.114,8 18,2,0.11744786118331642,0.018957804858012413,-2.1750152049494655,6.114,8 18,2,0.11744786118331642,0.018957804858012413,-2.1750152049494655,6.114,8 18,2,0.11744786118331642,0.018957804858012413,-2.1750152049494655,6.114,8 18,2,0.11744786118331642,0.018957804858012413,-2.1750152049494655,6.114,8 4,2,0.1178339211669745,0.04412138985795752,-2.1697069205415755,6.832
20,10,500,40,15,25,1,2.0,20,15,20,23,21,16,19,17,15,22,23,17,17,22,16,18,22,18,19,21,9 14,2,0.11985410273465445,0.0287998259009506,-2.1580473866514414,7.18,9 14,2,0.11985410273465445,0.0287998259009506,-2.1580473866514414,7.18,9 14,2,0.11985410273465445,0.0287998259009506,-2.1580473866514414,7.18,9 14,2,0.11985410273465445,0.0287998259009506,-2.1580473866514414,7.18,9 14,2,0.11985410273465445,0.0287998259009506,-2.1580473866514414,7.18,0 14,2,0.11977381857817194,0.04159091129921375,-2.154297506311796,6.928,9 14,2,0.11985410273465445,0.0287998259009506,-2.1580473866514414,7.18,9 14,2,0.11985410273465445,0.0287998259009506,-2.1580473866514414,7.18,12 14,2,0.11868754628495216,0.0343168082965471,-2.1645445470229263,7.232,12 14,2,0.11868754628495216,0.0343168082965471,-2.1645445470229263,7.232,12 14,2,0.11868754628495216,0.0343168082965471,-2.1645445470229263,7.232,0 14,2,0.11977381857817194,0.04159091129921375,-2.154297506311796,6.928,0 14,2,0.11977381857817194,0.04159091129921375,-2.154297506311796,6.928,0 14,2,0.11977381857817194,0.04159091129921375,-2.154297506311796,6.928,0 14,2,0.11977381857817194,0.04159091129921375,-2.154297506311796,6.928,0 14,2,0.11977381857817194,0.04159091129921375,-2.154297506311796,6.928,0 14,2,0.11977381857817194,0.04159091129921375,-2.154297506311796,6.928,0 17,2,0.11534846421181061,0.022898275090821443,-2.194379808637887,5.768,0 6,2,0.11496324477020242,0.04030297320066843,-2.2033959469251005,5.24
